time,base_volume,quote_volume,close,high,low,open,symbol,tradecount
2020-09-07 11:00:00,384592.58,8257541.878211,21.4351,21.96,21.1,21.7731,BNB/USDT,16609
2020-09-07 10:00:00,165151.05,3626589.214026,21.7555,22.2588,21.7429,22.1174,BNB/USDT,8310
2020-09-07 09:00:00,186397.95,4159120.920523,22.1103,22.574,22.05,22.1971,BNB/USDT,10233
2020-09-07 08:00:00,152457.11,3396572.227531,22.1928,22.47,21.9649,22.0275,BNB/USDT,7789
2020-09-07 07:00:00,169722.86,3752378.350548,22.0203,22.3722,21.746,21.8723,BNB/USDT,8986
2020-09-07 06:00:00,433772.22,9453927.696579,21.8822,22.25,21.286,21.6334,BNB/USDT,17695
2020-09-07 05:00:00,284881.33,6263475.745642,21.6334,22.2798,21.5755,22.1469,BNB/USDT,12423
2020-09-07 04:00:00,165357.53,3698529.557382,22.1444,22.6428,22.1122,22.3363,BNB/USDT,8998
2020-09-07 03:00:00,193789.5,4323379.161143,22.3377,22.4999,22.0189,22.1982,BNB/USDT,9018
2020-09-07 02:00:00,481172.65,10771212.77022,22.1971,23.1101,22.01,23.1101,BNB/USDT,18522
2020-09-07 01:00:00,134383.62,3085045.570074,23.11,23.159,22.7585,23.1494,BNB/USDT,8504
2020-09-07 00:00:00,199445.73,4650799.109486,23.151,23.5545,23.09,23.1612,BNB/USDT,10420
2020-09-06 23:00:00,111897.37,2586725.856624,23.142,23.3471,22.9327,23.0529,BNB/USDT,7639
2020-09-06 22:00:00,177040.91,4083034.561285,23.0439,23.4418,22.7602,23.3699,BNB/USDT,11106
2020-09-06 21:00:00,135671.53,3135625.422644,23.3664,23.3911,22.6475,22.6479,BNB/USDT,9281
2020-09-06 20:00:00,162572.65,3708018.586576,22.6464,23.22,22.5509,23.1791,BNB/USDT,8532
2020-09-06 19:00:00,134195.63,3097601.627418,23.1791,23.28,22.8757,23.2599,BNB/USDT,9861
2020-09-06 18:00:00,143509.16,3294878.549576,23.26,23.2726,22.6509,22.831,BNB/USDT,8528
2020-09-06 17:00:00,183580.32,4213949.397077,22.8166,23.1729,22.7804,23.1472,BNB/USDT,9299
2020-09-06 16:00:00,389536.07,8893185.207728,23.1472,23.2222,22.24,22.5923,BNB/USDT,17532
2020-09-06 15:00:00,533891.17,12080828.511531,22.5926,22.9542,22.208,22.7153,BNB/USDT,20033
2020-09-06 14:00:00,355422.19,7932209.682917,22.7156,22.7157,22.0178,22.2753,BNB/USDT,14377
